law_id	group	law	article	has_annex	text
OSH-50	OSH	特定化學物質危害預防標準	第22條		雇主對於設置特定化學設備之室內作業場所及其建築物，應有二處以上直接通達地面之避難梯、斜坡道；僅能設置一處避難梯者，其另一部分得以滑梯、避難用梯、避難橋、救助袋或避難用升降梯等避難用具代替。 ／ 前項規定之避難梯或斜坡道之一應置於室外，但設置前項後段規定者，不在此限。
OSH-50	OSH	特定化學物質危害預防標準	第23條		雇主使勞工處置、使用丙類第一種物質或丁類物質之合計在一百公升（氣體以其容積一立方公尺換算為二公升。以下均同。）以上時，應置備該物質等漏洩時能迅速告知有關人員之警報用器具及除卻危害之必要藥劑、器具等設施。
OSH-50	OSH	特定化學物質危害預防標準	第24條		雇主對處置、使用乙類物質之作業場所或製造、處置、使用丙類物質之作業場所及設置特定化學設備之室內作業場所之地板及牆壁，應以不浸透性材料構築，且應為易於用水清洗之構造。 ／ 前項處置乙類物質之作業場所，不包括乙類物質製造場所。
OSH-50	OSH	特定化學物質危害預防標準	第25條		雇主為防止供輸原料、材料及其他物料於特定化學設備之勞工因誤操作致丙類第一種物質或丁類物質之漏洩，應於該勞工易見之處，標示該原料、材料及其他物料之種類、輸送對象設備及其他必要事項。
OSH-50	OSH	特定化學物質危害預防標準	第26條		雇主對特定化學管理設備，為早期掌握其異常化學反應等之發生，應設適當之溫度計、流量計及壓力計等計測裝置。
OSH-50	OSH	特定化學物質危害預防標準	第27條		雇主對製造、處置或使用丙類第一種物質或丁類物質之合計在一百公升以上之特定化學管理設備，為早期掌握其異常化學反應等之發生，應設置適當之溫度、壓力、流量等發生異常之自動警報裝置。 ／ 雇主對設置前項自動警報裝置有顯著困難時，應置監視人於設備之運轉中從事監視工作。
OSH-50	OSH	特定化學物質危害預防標準	第28條		雇主對特定化學管理設備，為防止異常化學反應等導致大量丙類第一種物質或丁類物質之漏洩，應設置遮斷原料、材料、物料之供輸或卸放製品等之裝置，或供輸惰性氣體、冷卻用水等之裝置，以因應異常化學反應等之必要措施。 ／ 設置於前項裝置之閥或旋塞，應依下列規定： ／ 一、具有確實動作之機能。 ／ 二、保持於可圓潤動作之狀態。 ／ 三、可安全且正確操作者。 ／ 第一項卸放製品等之裝置應為密閉式構造或可將卸出之特定化學物質等導引至安全處所或具有可安全處置之構造。
OSH-50	OSH	特定化學物質危害預防標準	第29條		雇主對特定化學管理設備及其配管或其附屬設備之動力源，應依下列規定： ／ 一、為防止動力源之異常導致丙類第一種物質或丁類物質之漏洩，應置備可迅速使用之備用動力源。 ／ 二、為防止對閥、旋塞或開關等之誤操作，應明顯標示開閉方向。在安全上有重大影響且不經常使用者，應予加鎖、鉛封或採取其他同等有效之措施、但供緊急使用者，不在此限。
OSH-50	OSH	特定化學物質危害預防標準	第30條		雇主對製造、處置或使用乙類物質、丙類物質或丁類物質之設備，或儲存可生成該物質之儲槽等，因改造、修理或清掃等而拆卸該設備之作業或必須進入該設備等內部作業時，應依下列規定： ／ 一、派遣特定化學物質作業主管從事監督作業。 ／ 二、決定作業方法及順序，於事前告知從事作業之勞工。 ／ 三、確實將該物質自該作業設備排出。 ／ 四、為使該設備連接之所有配管不致流入該物質，應將該閥、旋塞等設計為雙重開關構造或設置盲板等。 ／ 五、依前款規定設置之閥、旋塞應予加鎖或設置盲板，並將「不得開啟」之標示揭示於顯明易見之處。 ／ 六、作業設備之開口部，不致流入該物質至該設備者，均應予開放。 ／ 七、使用換氣裝置將設備內部充分換氣。 ／ 八、以測定方法確認作業設備內之該物質濃度未超過容許濃度。 ／ 九、拆卸第四款規定設置之盲板等時，有該物質流出之虞者，應於事前確認在該盲板與其最接近之閥或旋塞間有否該物質之滯留，並採取適當措施。 ／ 十、在設備內部應置發生意外時能使勞工立即避難之設備或其他具有同等性能以上之設備。 ／ 十一、供給從事該作業之勞工穿著不浸透性防護衣、防護手套、防護長鞋、呼吸用防護具等個人防護具。 ／ 雇主在未依前項第八款規定確認該設備適於作業前，應將「不得將頭部伸入設備內」之意旨，告知從事該作業之勞工。
OSH-50	OSH	特定化學物質危害預防標準	第31條		雇主對丙類第一種物質或丁類物質發生漏洩致有危害勞工之虞時，應立即使勞工自作業場所避難。在未確認不危害勞工之前，雇主應於顯明易見之處，揭示「禁止進入」之標示。但在使用防護具及特定化學物質作業主管指導下搶救人命及處理現場之必要作業者，不在此限。
OSH-50	OSH	特定化學物質危害預防標準	第32條		雇主應禁止與作業無關人員進入下列作業場所，並標示於顯明易見之處。 ／ 一、製造、處置或使用乙類物質或丙類物質之作業場所。 ／ 二、設置特定化學設備之作業場所或設置特定化學設備之場所以外之場所中，處置或使用丙類第一種物質或丁類物質之合計在一百公升以上者。
OSH-50	OSH	特定化學物質危害預防標準	第33條		雇主使勞工從事特定化學物質之搬運或儲存時，為防止該物質之漏洩、溢出，應使用適當之容器或確實包裝，並保管該物質於一定之場所。 ／ 雇主對曾使用於特定化學物質之搬運、儲存之容器或包裝，應採取不致使該物質飛散之措施；保管時應堆置於一定之場所。
OSH-50	OSH	特定化學物質危害預防標準	第34條		雇主對設置特定化學設備之作業場所，為因應丙類第一種物質及丁類物質之漏洩，應設搶救組織，並每年對有關人員實施急救、避難知識等訓練；其相關執行紀錄，應保存三年。
OSH-50	OSH	特定化學物質危害預防標準	第35條		雇主應於製造、處置或使用乙類物質或丙類物質之作業場所以外之場所設置休息室。 ／ 前項物質為粉狀時，其休息室應依下列規定： ／ 一、應於入口附近設置清潔用水或充分濕潤之墊席等，以清除附著於鞋底之附著物。 ／ 二、入口處應置有衣服用刷。 ／ 三、地面應為易於使用真空吸塵機吸塵或水洗之構造，並每日清掃一次以上。 ／ 雇主於勞工進入前項規定之休息室之前，應使其將附著物清除。
OSH-50	OSH	特定化學物質危害預防標準	第36條		雇主使勞工從事製造、處置或使用特定化學物質時，其身體或衣著有被污染之虞時，應設置洗眼、洗澡、漱口、更衣及洗濯等設備。 ／ 前項特定化學物質為丙類第一種物質、丁類物質、鉻酸及其鹽類，或重鉻酸及其鹽類者，其作業場所，應另設置緊急洗眼及沖淋設備。
OSH-50	OSH	特定化學物質危害預防標準	第37條		雇主使勞工從事特定化學物質之作業時，應指定現場主管擔任特定化學物質作業主管，實際從事監督作業。 ／ 雇主應使前項作業主管執行下列規定事項： ／ 一、預防從事作業之勞工遭受污染或吸入該物質。 ／ 二、決定作業方法並指揮勞工作業。 ／ 三、保存每月檢點局部排氣裝置及其他預防勞工健康危害之裝置一次以上之紀錄。 ／ 四、監督勞工確實使用防護具。
OSH-50	OSH	特定化學物質危害預防標準	第38條	Y	雇主設置之密閉設備、局部排氣裝置或整體換氣裝置，應由專業人員妥為設計，並維持其性能。 ／ 雇主設置局部排氣裝置時，應指派或委託經中央主管機關訓練合格之專業人員設計，並依附表二內容製作局部排氣裝置設計報告書。 ／ 前項局部排氣裝置設置完成後，應實施原始性能測試，並依測試結果製作附表三內容之原始性能測試報告書；其相關文件、紀錄應保存十年。 ／ 雇主依第二項規定設置之局部排氣裝置，於改裝時，應依前二項規定辦理。但對其性能未有顯著影響者，不在此限。
OSH-50	OSH	特定化學物質危害預防標準	第38-1條	Y	前條從事局部排氣裝置設計之專業人員，應具備附表四之資格，並依附表五規定之課程訓練合格。 ／ 前項從事局部排氣裝置設計之專業人員，應接受在職教育訓練，其訓練時數每三年不得低於十二小時。 ／ 前二項訓練，得由中央主管機關或勞動檢查機構自行辦理，或由中央主管機關認可之專業團體、機構或訓練單位辦理。
OSH-50	OSH	特定化學物質危害預防標準	第39條		雇主使用特定化學設備或其附屬設備實施作業時，為防止丙類第一種物質或丁類物質之漏洩，應就下列事項訂定操作程序，並依該程序實施作業： ／ 一、供輸原料、材料予特定化學設備或自該設備取出製品等時，使用之閥或旋塞等之操作。 ／ 二、冷卻裝置、加熱裝置、攪拌裝置或壓縮裝置等之操作。 ／ 三、計測裝置、控制裝置等之監視及調整。 ／ 四、安全閥、緊急遮斷裝置與其他安全裝置及自動警報裝置之調整。 ／ 五、檢點蓋板、凸緣、閥或旋塞等之接合部分有否漏洩丙類第一種物質或丁類物質。 ／ 六、試料之採取。 ／ 七、特定化學管理設備，其運轉暫時或部分中斷時，於其運轉中斷或再行運轉時之緊急措施。 ／ 八、發生異常時之緊急措施。 ／ 九、除前列各款規定者外，為防止丙類第一種物質或丁類物質之漏洩所必要之措施。
OSH-50	OSH	特定化學物質危害預防標準	第40條		雇主應禁止勞工在特定化學物質作業場所吸菸或飲食，且應將其意旨揭示於該作業場所之顯明易見之處。
OSH-50	OSH	特定化學物質危害預防標準	第41條		雇主對製造、處置或使用特定管理物質之作業，應就下列事項記錄，並自該作業勞工從事作業之日起保存三十年： ／ 一、勞工之姓名。 ／ 二、從事之作業概況及作業期間。 ／ 三、勞工顯著遭受特定管理物質污染時，其經過概況及雇主所採取之緊急措施。
OSH-50	OSH	特定化學物質危害預防標準	第42條		雇主使勞工從事處置多氯聯苯等之作業，應依下列規定： ／ 一、於作業當日開始前，檢點儲存多氯聯苯等之容器狀況及放置該容器之場所有否遭受該物質等之污染。 ／ 二、實施前款檢點而發現異常時，應將該容器加以整修，並擦拭清除漏洩之多氯聯苯等之必要措施。 ／ 三、將多氯聯苯等投入容器或自該容器取出時，應使用可與該容器投入口或卸放口直接緊密連結之器具，以防止該多氯聯苯等之漏洩。 ／ 四、對曾供為搬運或儲存多氯聯苯等之容器而附著有該物質等者，應於顯明易見之處標示該容器曾受污染。
OSH-50	OSH	特定化學物質危害預防標準	第43條		雇主不得使勞工使用石綿或含有石綿佔其重量超過百分之一之混合物（以下簡稱石綿等。）從事吹噴作業。但為建築物隔熱防火需要採取下列措施從事樑柱等鋼架之石綿吹噴作業者，不在此限。 ／ 一、將吹噴用石綿等投入容器或自該容器取出或從事混合石綿等之作業場所應於與吹噴作業場所隔離之作業室內實施。 ／ 二、使從事吹噴作業勞工使用輸氣管面罩或空氣呼吸器及防護衣。
OSH-50	OSH	特定化學物質危害預防標準	第44條		雇主使勞工從事下列之一作業時，應將石綿等加以濕潤。但濕潤石綿等有顯著困難者，不在此限。 ／ 一、石綿等之截斷、鑽孔或研磨等作業。 ／ 二、塗敷、注入或襯貼有石綿等之物之破碎、解體等作業。 ／ 三、將粉狀石綿等投入容器或自該容器取出之作業。 ／ 四、粉狀石綿等之混合作業。 ／ 雇主應於前項作業場所設置收容石綿等之切屑所必要之有蓋容器。
OSH-50	OSH	特定化學物質危害預防標準	第45條		雇主使勞工從事煉焦作業必須使勞工於煉焦爐上方或接近該爐作業時，應依下列規定： ／ 一、煉焦爐用輸煤裝置、卸焦裝置、消熱車用導軌裝置或消熱車等之駕駛室內部，應具有可防止煉焦爐生成之特定化學物質之氣體、蒸氣或粉塵（以下簡稱煉焦爐生成物）流入之構造。 ／ 二、煉焦爐之投煤口及卸焦口等場所，應設置可密煉焦爐生成物之密閉設備或局部排氣裝置。 ／ 三、依前款規定設置之局部排氣裝置或供焦煤驟冷之消熱設備，應設濕式或過濾除塵裝置或具有同等性能以上之除塵裝置。 ／ 四、為煤碳等之輸入而需使煉焦爐內減壓，應在上升管部分採取適當之裝置。 ／ 五、為防止上升管與上升管蓋接合部分漏洩煉焦爐生成物，應將該接合部分緊密連接。 ／ 六、為防止勞工輸煤於煉焦爐致遭受煉焦爐生成物之污染，輸煤口蓋之開閉，應由作業人員於隔離室遙控操作。 ／ 七、從事煉焦作業，應依下列事項訂定操作程序，並依該程序作業。 ／ （一）輸煤裝置之操作。 ／ （二）設置於上升管部之設備之操作。 ／ （三）關閉輸煤口時，其與蓋間及上升管與上升管蓋板間漏洩煉焦爐生成物時之檢點方法。 ／ （四）附著於輸煤口蓋附著物之除卻方法。 ／ （五）附著於上升管內附著物之除卻方法。 ／ （六）防護具之檢點及管理。 ／ （七）其他為防止勞工遭受煉焦爐生成物污染之必要措施。
OSH-50	OSH	特定化學物質危害預防標準	第46條		雇主僱用勞工使用氰化氫或溴甲烷（以下簡稱溴甲烷等）等從事燻蒸作業時，應依下列規定： ／ 一、供燻蒸之倉庫、貨櫃、船艙等場所（以下簡稱燻蒸作業場所。）空氣中溴甲烷等濃度之測定，應可於各該場所外操作者。 ／ 二、投藥應於燻蒸作業場所外實施。但從事燻蒸作業之勞工佩戴適當之輸氣管面罩、空氣呼吸器或隔離式防毒面罩（以下簡稱輸氣防護具）者，不在此限。 ／ 三、應檢點有否自燻蒸作業場所溴甲烷等之漏洩。 ／ 四、實施前款檢點發現異常時，應即糊縫或採取必要措施。 ／ 五、應禁止勞工進入燻蒸作業場所，並將其意旨揭示於顯明易見之處。但為確認燻蒸效果，使勞工佩戴輸氣防護具且配置監視人監視時，得使作業勞工進入燻蒸作業場所。 ／ 六、必須開啟燻蒸作業場所之門扉或艙蓋等時，為防止自該場所流出之溴甲烷等致勞工遭受污染，應確認風向等必要措施。 ／ 七、倉庫燻蒸作業或貨櫃燻蒸作業，應依下列規定： ／ （一）倉庫或貨櫃燻蒸場所應予糊縫，以防止溴甲烷等之漏洩。 ／ （二）投藥開始前應確認糊縫已完整，且勞工均已自燻蒸場所退出。 ／ （三）在倉庫內實施局部性燻蒸作業時，同倉庫內之非燻蒸場所亦應禁止非從事作業勞工進入，且將其意旨揭示於顯明易見之處。 ／ （四）倉庫或貨櫃等燻蒸場所於燻蒸終止開啟門扉等之後，使勞工進入該場所或使勞工進入同一倉庫未曾實施局部性燻蒸之場所時，應在事前測定該倉庫或貨櫃之燻蒸場所或未曾燻蒸之場所空氣中氰化氫或溴甲烷之濃度；未曾燻蒸場所之測定，應於該場所外操作。 ／ 八、帳幕燻蒸作業，應依下列規定： ／ （一）供燻蒸用帳幕，應使用網、索等確實固定，其裙部應以土、砂等填埋，以防止溴甲烷等之漏洩。 ／ （二）投藥前應檢點帳幕有否破損。 ／ （三）實施前款檢點發現異常時應即採取修補或其他必要措施。 ／ 九、穀倉燻蒸作業，應依下列規定： ／ （一）應將供燻蒸倉開口部等全予關閉，以防止溴甲烷等之漏洩。但在作業上關閉開口部顯有困難者，不在此限。 ／ （二）投藥前應確認穀倉均已封閉。 ／ （三）燻蒸後非經確認勞工無被溴甲烷等污染之虞前，應禁止勞工進入穀倉，並將意旨揭示於顯明易見之處。 ／ 十、駁船燻蒸作業，應依下列規定： ／ （一）燻蒸場所應以帳幕覆蓋，以防止溴甲烷等之漏洩。 ／ （二）鄰接於燻蒸場所之居住室，應為可防止溴甲烷等滲入之構造或採取不致使溴化甲烷等滲入之糊縫措施。 ／ （三）投藥前應檢點帳幕有否破損。 ／ （四）實施前款檢點發現異常時，應即修補或採取其他必要措施。 ／ （五）為防止溴甲烷等之滲入居住室，應於投藥前確認已確實糊縫及勞工已自燻蒸場所退離。 ／ （六）拆除帳幕後，使勞工進入燻蒸場所或鄰近於該場所之居住室等時，應測定各該場所空氣中氰化氫或溴甲烷之濃度，測定人員應於各該場所外操作。 ／ 十一、輪船燻蒸作業，應依下列規定： ／ （一）擬燻蒸之船艙，為防止溴甲烷等之漏洩，應以塑膠遮布等遮蔽開口部等。 ／ （二）投藥前應確認已實施前款規定及勞工已自該船艙退離。 ／ （三）拆除遮布後，使勞工進入燻蒸場所或鄰近於該場所之居住室等時，應測定各該場所空氣中氰化氫或溴甲烷之濃度；測定時應使測定人員佩戴輸氣防護具，並於各該場所外操作。 ／ 十二、依第七款第四目、第十款第六目或前款第三目測定結果，各該場所空氣中氰化氫或溴甲烷之濃度，超過次表下欄規定值時，應禁止勞工進入各該場所。 ／ ┌──────┬────────────────────┐ ／ │物質名稱    │規定值                                  │ ／ │            ├──┬─────────────────┤ ／ │            │ppm │mg/m3                             │ ／ ├──────┼──┼─────────────────┤ ／ │氰化氫      │十  │十一                              │ ／ ├──────┼──┼─────────────────┤ ／ │溴甲烷      │十五│六○                              │ ／ ├──────┴──┴─────────────────┤ ／ │備註：表中之值，係於溫度攝氏二十五度、一氣壓下每立方公│ ／ │尺空氣中該物質所佔有之重量或容積。                    │ ／ └───────────────────────────┘ ／ 雇主使從事燻蒸作業以外之勞工於燻蒸作業場所或鄰近該場所之居住室等作業時，應依下列規定。但可明確確定該勞工等不致遭受溴甲烷等污染時，不在此限。 ／ 一、應測定各該場所空氣中氰化氫或溴甲烷之濃度。 ／ 二、實施前款測定結果，各該場所空氣中氰化氫或溴甲烷之濃度超過規定時，應即禁止勞工進入各該場所。
OSH-50	OSH	特定化學物質危害預防標準	第47條		雇主不得使勞工從事以苯等為溶劑之作業。但作業設備為密閉設備或採用不使勞工直接與苯等接觸並設置包圍型局部排氣裝置者，不在此限。
OSH-50	OSH	特定化學物質危害預防標準	第48條		（刪除）
OSH-50	OSH	特定化學物質危害預防標準	第49條		雇主因特定化學物質之漏洩，致勞工吸入或遭受其污染時，應迅即使其接受醫師之診察及治療。
OSH-50	OSH	特定化學物質危害預防標準	第50條		雇主對製造、處置或使用特定化學物質之作業場所，應依下列規定置備與同一工作時間作業勞工人數相同數量以上之適當必要防護具，並保持其性能及清潔，使勞工於有暴露危害之虞時，確實使用： ／ 一、為防止勞工於該作業場所吸入該物質之氣體、蒸氣或粉塵引起之健康危害，應置備必要之呼吸用防護具。 ／ 二、為防止勞工於該作業場所接觸該物質等引起皮膚障害或由皮膚吸收引起健康危害，應置備必要之不浸透性防護衣、防護手套、防護鞋及塗敷劑等。 ／ 三、為防止特定化學物質對視機能之影響，應置備必要之防護眼鏡。
OSH-50	OSH	特定化學物質危害預防標準	第51條		本標準自發布日施行。 ／ 本標準中華民國一百零三年六月二十五日修正發布之條文，自一百零三年七月三日施行；一百十年九月十六日修正發布之第二條附表一第三款第一目之22至24、第三目之13至15、第十七條第二項、第三十八條第二項至第四項、第三十八條之一，自一百十二年七月一日施行。
ENV-01	ENV	空氣污染防制法	第1條		為防制空氣污染，維護生活環境及國民健康，以提高生活品質，特制定本法。
ENV-01	ENV	空氣污染防制法	第2條		本法所稱主管機關：在中央為行政院環境保護署；在直轄市為直轄市政府；在縣（市）為縣（巿）政府。
ENV-01	ENV	空氣污染防制法	第3條		本法用詞，定義如下： ／ 一、空氣污染物：指空氣中足以直接或間接妨害國民健康或生活環境之物質。 ／ 二、污染源：指排放空氣污染物之物理或化學操作單元，其類別如下： ／ （一）移動污染源：指因本身動力而改變位置之污染源。 ／ （二）固定污染源：指移動污染源以外之污染源。 ／ 三、汽車：指在道路上不依軌道或電力架設，而以原動機行駛之車輛，包括機車。 ／ 四、生活環境：指與人之生活有密切關係之財產、動、植物及其生育環境。 ／ 五、排放標準：指排放廢氣所容許混存各種空氣污染物之最高濃度、總量或單位原（物）料、燃料、產品之排放量。 ／ 六、空氣品質標準：指室外空氣中空氣污染物濃度限值。 ／ 七、空氣污染防制區（以下簡稱防制區）：指視地區土地利用對於空氣品質之需求，或依空氣品質現況，劃定之各級防制區。 ／ 八、自然保護（育）區：指生態保育區、自然保留區、野生動物保護區及國有林自然保護區。 ／ 九、總量管制：指在一定區域內，為有效改善空氣品質，對於該區域空氣污染物總容許排放數量所作之限制措施。 ／ 十、總量管制區：指依地形及氣象條件，按總量管制需求劃定之區域。 ／ 十一、控制技術：指固定污染源為減少空氣污染物所採取之污染減量技術，主要類別如下： ／ （一）最佳可行控制技術：指考量能源、環境、經濟之衝擊後，污染源應採取之已商業化並可行污染排放最大減量技術。 ／ （二）最低可達成排放率控制技術：指考量能源、環境、經濟、健康等衝擊後，並依據科學方法，污染源應採取之減少污染物排放至最低排放率之技術。 ／ 十二、怠速：指汽車停車時，維持引擎持續運轉之情形。 ／ 十三、空氣品質維護區：指為維護空氣品質，得限制或禁止移動污染源使用之特定區域。 ／ 十四、含揮發性有機物化學製品：指經使用有排放揮發性有機物之任何物質、產品或物品。
ENV-01	ENV	空氣污染防制法	第4條		各級主管機關得指定或委託（任）專責機關（構），辦理空氣污染訓練及防制之有關事宜。
ENV-01	ENV	空氣污染防制法	第5條		中央主管機關應視土地用途對於空氣品質之需求或空氣品質狀況劃定直轄市、縣（市）各級防制區並公告之。 ／ 前項防制區分為下列三級： ／ 一、一級防制區：國家公園及自然保護（育）區等依法劃定之區域。 ／ 二、二級防制區：一級防制區外，符合空氣品質標準之區域。 ／ 三、三級防制區：一級防制區外，未符合空氣品質標準之區域。 ／ 前項空氣品質標準，由中央主管機關會商有關機關定之，並應至少每四年檢討一次。
ENV-01	ENV	空氣污染防制法	第6條		一級防制區內，除維繫區內住戶民生需要之設施、國家公園經營管理必要設施或國防設施外，不得新設或變更固定污染源。 ／ 二級防制區內，新設或變更之固定污染源污染物排放量達一定規模者，其污染物排放量須經模式模擬證明不超過污染源所在地之防制區及空氣品質同受影響之鄰近防制區污染物容許增量限值。 ／ 三級防制區內，既存之固定污染源應削減污染物排放量；新設或變更之固定污染源污染物排放量達一定規模者，應採用最佳可行控制技術，其屬特定大型污染源者，應採用最低可達成排放率控制技術，且新設或變更之固定污染源污染物排放量應經模式模擬證明不超過污染源所在地之防制區及空氣品質同受影響之鄰近防制區污染物容許增量限值。 ／ 二、三級防制區之污染物排放量規模、污染物容許增量限值、空氣品質模式模擬規範、三級防制區特定大型污染源之種類及規模、最佳可行控制技術、最低可達成排放率控制技術及既存固定污染源應削減污染物排放量之準則，由中央主管機關定之。
ENV-01	ENV	空氣污染防制法	第7條		中央主管機關應訂定空氣污染防制方案，並應每四年檢討修正。 ／ 直轄市、縣（巿）主管機關應依前條規定及前項方案擬訂空氣污染防制計畫，報中央主管機關核定後公告之，並應每四年檢討修正。 ／ 前項空氣污染防制計畫之擬訂，直轄市、縣（市）主管機關應考量空氣污染物流通性質，會商鄰近直轄市、縣（市）主管機關定之。
ENV-01	ENV	空氣污染防制法	第8條		中央主管機關得依地形、氣象條件，將空氣污染物互相流通之一個或多個直轄市、縣（巿）指定為總量管制區，訂定總量管制計畫，公告實施總量管制。 ／ 符合空氣品質標準之總量管制區，新設或變更之固定污染源污染物排放量達一定規模者，須經模式模擬證明不超過該區之污染物容許增量限值。 ／ 未符合空氣品質標準之總量管制區，既存之固定污染源應向直轄市、縣（巿）主管機關申請認可其污染物排放量，並依中央主管機關按空氣品質需求指定之目標與期限削減；新設或變更之固定污染源污染物排放量達一定規模者，應採用最佳可行控制技術，其屬特定大型污染源者，應採用最低可達成排放率控制技術，且新設或變更之固定污染源應取得足供抵換污染物增量之排放量。 ／ 既存之固定污染源因採行防制措施致實際削減量較指定為多者，其差額經直轄市、縣（巿）主管機關認可後，得保留、抵換或交易。但無法達成指定削減目標者，應取得抵換之排放量。 ／ 第二項污染物容許增量限值、第二項、第三項污染物排放量規模、第三項既存固定污染源污染物排放量認可之準則、新設或變更之特定大型污染源種類及規模、最佳可行控制技術、最低可達成排放率控制技術、前項實際削減量差額認可、保留、抵換及交易之辦法，由中央主管機關會商有關機關定之。
ENV-01	ENV	空氣污染防制法	第9條		前條第三項新設或變更之固定污染源供抵換污染物增量、第四項既存之固定污染源抵換之排放量，應自下列來源取得，並以較低之比例抵換： ／ 一、固定污染源依規定保留之實際削減量差額。 ／ 二、交易或拍賣取得之排放量。 ／ 三、改善移動污染源所減少之排放量。 ／ 四、其他經中央主管機關認可之排放量。 ／ 前項拍賣由各級主管機關辦理者，其拍賣辦法由中央主管機關定之。
ENV-01	ENV	空氣污染防制法	第10條		符合空氣品質標準之總量管制區，其總量管制計畫應包括污染物容許增量限值、避免空氣品質惡化措施、新設或變更固定污染源審核原則、運作方式及其他事項。 ／ 未符合空氣品質標準之總量管制區，其總量管制計畫應包括污染物種類、減量目標、減量期程、區內各直轄市、縣（巿）主管機關須執行污染物削減量與期程、前條第一項污染物抵換之比例、新設或變更固定污染源審核原則、運作方式及其他事項。
ENV-01	ENV	空氣污染防制法	第11條		總量管制區內之直轄市、縣（巿）主管機關，應依前條總量管制計畫訂定及修正空氣污染防制計畫。 ／ 前項空氣污染防制計畫於未符合空氣品質標準之總量管制區者，直轄市、縣（巿）主管機關應依前條須執行污染物削減量與期程之規定，指定削減污染物排放量之固定污染源、削減量及期程。
ENV-01	ENV	空氣污染防制法	第12條		第八條至前條關於總量管制之規定，應於建立污染源排放量查核系統及排放交易制度後，由中央主管機關會商經濟部報請行政院分期分區核定公告實施之。
ENV-01	ENV	空氣污染防制法	第13條		中央主管機關應於石化工業區所在之鄉鎮市區、各級主管機關應選定適當地點，設置空氣品質監測站，定期公布空氣品質狀況及其原始資料。 ／ 前項空氣品質監測站設置及監測之準則，由中央主管機關定之。
ENV-01	ENV	空氣污染防制法	第14條		因氣象變異或其他原因，致空氣品質有嚴重惡化之虞時，各級主管機關及公私場所應即採取緊急防制措施；各級主管機關應發布空氣品質惡化警告，並得禁止或限制交通工具之使用、公私場所空氣污染物之排放及機關、學校之活動。 ／ 電業為執行前項緊急防制措施，或配合各級主管機關降低燃煤發電，調整發電使用之燃料種類，致增加燃氣發電之燃料用量及空氣污染物排放量，其增量得報經中央目的事業主管機關審核，並送中央主管機關核可後，不受依第二十四條第四項所定辦法核發之許可證登載之年許可燃料用量及排放量之限制；屬依環境影響評估法審查通過者，亦不受環境影響說明書或環境影響評估書所載之內容及審查結論記載年許可燃料用量及排放量之限制。 ／ 前項調整增加之空氣污染物排放量，應低於執行緊急防制措施或降低燃煤發電所減少之空氣污染物排放量；屬因執行緊急防制措施而調整者，中央主管機關核可之增量期間，應限於緊急狀況存續期間。 ／ 第一項空氣品質嚴重惡化之警告發布、緊急防制措施及第二項核可程序之辦法，由中央主管機關會商有關機關報請行政院核定公告實施之。 ／ 中華民國一百零七年六月二十五日修正之第二項及第三項規定，施行至一百十四年十二月三十一日止。
ENV-01	ENV	空氣污染防制法	第15條		特殊性工業區開發者，應於區界內之四周規劃設置緩衝地帶及適當地區設置空氣品質監測設施。 ／ 前項特殊性工業區之類別、緩衝地帶、空氣品質監測狀況記錄、申報、監測設施設置規範、記錄及申報之標準，由中央主管機關定之。 ／ 中央主管機關應定期公布前項申報狀況及其原始資料。
ENV-01	ENV	空氣污染防制法	第16條		各級主管機關得對排放空氣污染物之固定污染源及移動污染源徵收空氣污染防制費，其徵收對象如下： ／ 一、固定污染源：依其排放空氣污染物之種類及數量，向污染源之所有人徵收，其所有人非使用人或管理人者，向實際使用人或管理人徵收；其為營建工程者，向營建業主徵收；經中央主管機關指定公告之物質，得依該物質之銷售數量，向銷售者或進口者徵收。 ／ 二、移動污染源：依其排放空氣污染物之種類及數量，向銷售者或使用者徵收，或依油燃料之種類成分與數量，向銷售者或進口者徵收。 ／ 空氣污染防制費徵收方式、計算方式、申報、繳費流程、繳納期限、繳費金額不足之追補繳、收費之污染物排放量計算方法及其他應遵行事項之辦法，由中央主管機關會商有關機關定之。
ENV-01	ENV	空氣污染防制法	第17條		前條空氣污染防制費除營建工程由直轄市、縣（市）主管機關徵收外，由中央主管機關徵收。中央主管機關由固定污染源所收款項，應以百分之六十比率將其撥交該固定污染源所在直轄市、縣（市）主管機關；由移動污染源所收款項，應以百分之二十比率將其撥交該移動污染源使用者設籍地或油燃料銷售地所在直轄市、縣（市）主管機關。但直轄市、縣（市）主管機關執行空氣品質維護或改善計畫成果，經中央主管機關認定不佳或未依第十八條規定使用者，中央主管機關得酌減撥交之款項。 ／ 前項收費費率，由中央主管機關會商有關機關依空氣品質現況、污染源、污染物、油燃料種類及污染防制成本定之。 ／ 前項費率施行滿一年後，得定期由總量管制區內之直轄市、縣（巿）主管機關考量該管制區環境空氣品質狀況，依前項費率增減百分之三十範圍內，提出建議收費費率，由中央主管機關核定公告之。
